gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureCategory,TotalSpend,HasInternet,NumServices
0,0,1,1,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,0,1.476948923228718,2.3967039029102777,0,0,2.4652900763110277,1,5
1,0,1,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.5093002860698053,-0.952495964743184,1,2,-0.9639060130253464,0,0
0,1,0,0,-0.2594354906780068,1,0,1,2,0,0,0,2,0,0,1,1,0.6992279271509723,-0.03958357431416278,0,1,-0.021541122198656053,1,2
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.9796502073488063,1,2,-0.9803329823741211,0,0
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,1,2,-1.4993295040688086,-0.9943753128918553,0,2,-0.9892750826244623,0,0
0,0,0,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,1,0,0,-1.4710789550659844,-0.9912625094712108,0,2,-0.9885243877886313,0,0
0,0,0,0,0.14776814652229667,1,2,0,2,0,2,2,2,2,1,1,1,0.827186296163764,0.47014350497137763,0,1,0.4185426856773919,1,5
1,0,0,0,-1.0331224013585834,1,0,1,2,0,0,0,0,0,0,0,3,0.31867641411292996,-0.7725494350859256,0,2,-0.7768063648243818,1,1
0,1,1,0,1.125056875803025,0,1,0,0,2,0,0,2,2,2,1,1,-0.5088984919697991,0.2756264061111024,0,0,0.3035539002359682,1,3
0,0,1,0,-0.5444780367182193,1,2,1,0,2,0,0,0,2,0,1,2,0.8089065291619363,-0.2925154097065331,0,1,-0.2590697999595692,1,2
1,1,1,0,0.5142514200025698,1,2,0,2,0,2,2,0,2,2,0,1,0.34526516611558833,0.528536164883468,0,1,0.48670136091888105,1,4
1,1,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,2,0.19570343610063723,-0.8784068280078436,0,2,-0.8818374040611046,1,0
0,0,1,1,-0.055833672077855064,1,2,1,0,0,2,2,2,2,0,1,2,1.3107692232121058,0.42393713930181043,1,1,0.41977912423052555,1,4
1,0,1,1,0.5956921474426305,1,0,1,2,0,2,0,0,2,0,0,2,0.8404806721650927,0.8185567218835176,0,1,0.8623137299529627,1,3
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.4815325201292102,-0.9731596810674625,1,2,-0.9716337539824313,1,1
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,0,-0.6601220189849164,-0.9883263190106027,1,2,-0.9868022055181951,1,0
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.5076384890696393,-0.999585395212934,0,2,-0.9980626280556617,0,0
0,1,1,1,1.0843365120829946,1,2,1,0,0,2,0,0,2,0,1,1,0.7972739501607736,1.353451147974269,0,0,1.305621109771109,1,2
1,0,1,0,-0.9109613101984924,1,0,1,0,0,0,0,0,0,0,1,2,0.1774236690988095,-0.7168942760544019,1,2,-0.6970781574071426,1,0
1,1,0,0,0.10704778280226633,1,2,1,2,0,0,0,0,2,0,0,1,0.8720548151682491,0.3961426747160556,0,1,0.3998194733013689,1,2
1,0,0,0,-1.1552834925186746,0,1,0,0,0,2,0,0,0,0,1,2,-1.166970104035584,-0.9558295343638742,1,2,-0.9542573764589289,1,1
1,0,1,1,-0.015113308357824713,1,0,1,2,2,0,0,0,2,1,1,2,0.8654076271675846,0.3269766242417345,0,1,0.2764405691065387,1,3
1,0,0,0,0.43281069256250915,1,2,1,0,2,0,0,0,0,0,1,2,0.4350022041245586,0.47798070507300033,1,1,0.4715991471627491,1,1
1,0,0,0,-1.1552834925186746,1,0,0,0,0,0,0,0,2,0,0,2,-0.3477041829536853,-0.9219198460368531,1,2,-0.9107170759807248,1,1
0,1,1,0,0.880734693482843,1,0,2,1,1,1,1,1,1,2,1,3,-1.5225946620711341,-0.5528870660404439,0,0,-0.5547552482375158,0,0
0,1,0,0,-0.8702409464784621,1,2,1,0,0,0,0,2,2,0,1,0,1.0099839661820376,-0.5676563248235018,1,2,-0.5444442338747767,1,2
0,1,0,0,1.369379058123207,1,2,1,2,0,0,0,2,2,2,1,0,1.2509445312061254,1.8493803397569528,0,0,1.977780018218356,1,3
1,0,1,1,1.1657772395230555,1,2,1,0,0,2,0,2,2,1,1,2,1.1678546811978192,1.7476071215358804,0,0,1.6843466544479027,1,3
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.7956121531606076,1.8624055455596498,0,0,1.813510324730608,1,6
1,0,1,1,0.47353105628253944,0,1,0,0,0,2,2,2,2,1,1,2,-0.3477041829536853,0.014923600477123012,0,1,0.04840597309290125,1,4
1,0,0,0,0.35136996512244845,1,2,0,0,0,2,0,0,0,0,1,0,-0.3011738669490337,-0.020200301950149376,0,1,0.0018187347516180462,1,1
1,0,1,0,0.7178532386027215,1,2,1,2,0,2,0,2,2,1,1,2,1.302460238211275,1.301637320823541,0,0,1.2885096833661351,1,4
1,0,1,0,0.5956921474426305,1,2,1,2,0,2,2,2,2,1,1,1,1.5317882242341998,1.3212855126276093,1,1,1.2940074190756041,1,5
1,0,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.9350775115595775,0,2,-0.9354458470433966,0,0
1,0,0,0,-0.5851984004382496,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.8498617583419333,0,1,-0.8472612830931188,0,0
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,1,0.9036289581714056,1.9125415495900302,0,0,1.916841260956772,1,6
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,0,2,0.5230774451333633,-0.9726077655673482,1,2,-0.9710817724854967,1,1
0,1,0,0,0.3920903288424788,1,2,0,0,0,2,0,0,0,0,0,2,-0.3028356639492,0.061129966146690216,0,1,0.02548770134017506,1,1
0,1,0,0,-0.5851984004382496,1,0,1,0,2,0,0,0,0,0,1,2,0.3303089931140931,-0.43654327861635456,0,1,-0.41287392426543645,1,1
0,0,0,1,-0.7888002190384014,1,2,1,0,2,2,0,2,2,1,1,1,1.3091074262119398,-0.43455638281594317,0,1,-0.4087451026683654,1,4
0,0,1,1,1.4508197855632678,1,2,1,0,2,0,2,0,0,1,1,0,0.6277706561438292,1.523330738909443,0,0,1.5051955398027967,1,2
1,0,0,0,-1.1552834925186746,1,2,1,0,0,0,0,0,0,0,1,0,0.24721914310578694,-0.873240898926774,1,2,-0.8790995758363087,1,0
1,0,0,0,1.4915401492832983,1,2,1,2,2,2,0,2,2,2,1,1,1.505199472231542,2.272765758204616,0,0,2.346525737430571,1,5
1,0,0,0,-0.62591876415828,1,0,0,0,0,0,2,0,0,0,0,3,-0.44076481496298814,-0.6105511974923833,1,1,-0.6200215404350673,1,1
1,0,1,1,-0.30015585439803716,1,2,2,1,1,1,1,1,1,2,0,1,-1.304899255049372,-0.7297207922770578,0,1,-0.7251188174514223,0,0
1,1,0,0,0.43281069256250915,1,0,1,0,0,0,0,2,2,0,1,3,0.8238627021634315,0.6947289602778788,1,1,0.6937606600490022,1,2
0,0,1,1,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,1,-1.504314895069307,-0.46831153480293214,0,0,-0.498585611109447,0,0
0,1,0,0,-1.1145631287986442,1,0,1,2,2,0,0,0,0,0,0,2,0.5297246331340278,-0.8426647802204432,0,2,-0.8284497536775863,1,2
1,0,1,1,-0.46303730927815856,1,2,0,2,2,0,2,2,0,1,0,3,0.4233696251233959,-0.2906609736261491,1,1,-0.28794947187918934,1,4
0,0,1,1,1.4915401492832983,1,2,1,2,2,2,2,2,0,1,1,1,1.3406815692150957,2.186247484406702,0,0,2.1957023132081503,1,5
1,0,0,0,-0.7888002190384014,0,1,0,0,0,0,0,0,0,0,1,0,-1.3165318340505352,-0.8616285968043697,0,1,-0.8622531005498636,1,0
1,0,1,0,0.3920903288424788,1,2,1,0,2,2,0,2,0,0,1,0,1.0133075601823696,0.7400301845272584,1,1,0.7599322019015264,1,3
1,0,1,0,0.7992939660427822,1,2,1,0,2,0,2,0,2,0,1,1,1.0266019361836989,1.2385423408504768,0,0,1.1897270746747126,1,3
1,1,0,0,0.5549717837226001,1,0,1,2,0,0,0,0,2,0,0,2,0.6726391751483144,0.7444675851481773,1,1,0.7199687415234587,1,2
1,0,1,0,1.1657772395230555,1,2,0,2,2,2,2,0,2,2,1,0,0.53304822713436,1.1380716432096742,0,0,1.1698557407850656,1,5
1,0,0,0,-0.13727439951791576,0,1,0,0,0,0,0,0,0,1,1,3,-1.3265026160515319,-0.6602015158826636,0,1,-0.6884010082753301,1,0
0,0,0,1,-0.30015585439803716,1,0,0,0,2,0,2,0,0,1,1,1,-0.3327480099521901,-0.44901656891893715,0,1,-0.40220964174465934,1,2
0,0,1,1,-1.1145631287986442,1,0,1,0,0,0,2,2,0,0,1,2,0.6975661301508063,-0.800211439951653,1,2,-0.8172997274395067,1,2
1,0,0,0,-0.7073594915983407,0,1,0,0,0,2,0,2,2,1,0,2,-0.46569176996548,-0.7042885260317919,0,1,-0.6704726492548931,1,3
0,0,1,1,-0.5444780367182193,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.8369690122592638,0,1,-0.8375684880069466,0,0
1,0,0,0,0.47353105628253944,1,0,2,1,1,1,1,1,1,2,0,3,-1.4860351280674797,-0.6349458625974344,0,1,-0.6170629196114976,0,0
0,1,0,0,-1.0738427650786138,1,2,1,0,2,0,0,2,2,0,1,2,1.113015380192337,-0.7606280602834572,1,2,-0.7463149069337123,1,3
1,0,1,1,1.0436161483629645,1,2,0,2,2,2,2,0,0,2,0,1,0.22727757910379318,0.8596413117120243,0,0,0.8271856274880424,1,4
1,0,1,1,1.2064976032430856,1,0,1,2,2,0,0,0,0,1,1,1,0.5546515881365197,1.1920269025008459,0,0,1.2233317082080934,1,2
0,0,1,1,1.5322605130033284,0,1,0,0,2,2,2,2,2,1,1,0,-0.2114368289400632,0.8079378676613188,0,0,0.7985709066869511,1,5
0,1,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,3,-1.2982520670487077,-0.9968037410923581,1,2,-0.9952806413111113,1,0
1,0,1,1,-0.9109613101984924,0,1,0,2,2,2,2,0,2,2,0,1,-0.36764574695567864,-0.7781127433270775,0,2,-0.7694981298049671,1,5
1,0,0,0,-0.2594354906780068,1,0,2,1,1,1,1,1,1,1,1,0,-1.5009913010689746,-0.7998140607915708,0,1,-0.7815975642177744,0,0
1,0,0,0,1.369379058123207,1,2,1,0,2,0,0,0,2,0,0,1,0.8188773111629334,1.6308438783317039,0,0,1.5988999187224209,1,2
0,0,1,1,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,2,0.14086413509515497,-0.7843383501683664,1,2,-0.7933437304725435,1,0
1,0,1,1,0.758573602322752,1,2,1,0,2,0,2,0,0,1,0,0,0.6460504231456565,0.8903278135183781,0,0,0.8896257744212888,1,2
1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,0,2,1,1,1.3739175092184182,2.32480035155539,0,0,2.3667282602183786,1,5
1,0,0,0,1.3286586944031769,1,2,2,1,1,1,1,1,1,2,0,3,-1.2965902700485417,-0.27752538472342936,0,0,-0.26752615649260775,0,0
1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,0,-0.6219006879810957,-0.972673995427362,1,2,-0.9659593841939433,1,0
1,0,0,1,1.5322605130033284,1,2,0,2,2,0,2,0,0,1,0,0,0.006258578081699082,1.0014835952413932,0,0,1.0010377197625762,1,3
1,0,1,0,1.6137012404433893,1,2,0,0,2,2,2,2,2,2,1,1,0.6875953481498096,1.741491897794614,0,0,1.7101793885044438,1,5
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9992983991528746,0,2,-0.9977755976772557,0,0
0,1,1,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,3,0.3868100911197414,-0.9744180484077231,1,2,-0.9728922717954422,1,1
0,0,0,0,-1.1145631287986442,1,2,1,0,0,2,0,2,2,0,1,2,1.1877962451998125,-0.7812034701277174,1,2,-0.7847328191203631,1,3
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.46443176706532,-0.9827630107694509,0,2,-0.9792069401203746,0,0
1,0,0,0,1.0436161483629645,1,2,2,1,1,1,1,1,1,2,1,1,-1.3115464430500368,-0.3571778296999217,0,0,-0.3586472620065777,0,0
1,1,1,1,-0.4223169455581282,0,1,0,2,0,0,0,0,2,0,0,3,-0.8213163280010305,-0.6195143052142391,1,1,-0.6175486633288001,1,2
1,1,1,0,0.025607055362205634,1,2,1,0,2,0,0,2,2,0,1,0,1.1911198392001445,0.43577020762426055,0,1,0.4593451579308001,1,3
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.1724382780983114,-0.9772659323883128,1,2,-0.9757404963196251,1,0
1,1,1,0,0.880734693482843,1,2,1,0,0,0,0,0,0,0,0,0,0.3070438351117673,0.7222805820435835,0,0,0.7579450685125617,1,0
1,0,1,0,1.6137012404433893,1,2,1,0,2,0,0,2,2,2,1,2,1.1512367111961581,2.208721483571355,0,0,2.1537075609213634,1,3
1,0,0,1,-1.2774445836787656,1,2,1,0,0,0,0,2,2,0,1,2,0.9484974771758907,-0.9669561508461779,1,2,-0.9654294819568859,1,2
1,0,0,0,-1.1960038562387048,1,0,0,0,0,2,0,0,0,0,1,2,-0.518869273970796,-0.9335100715392528,1,2,-0.9415176435096776,1,1
0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,0,2,2,0,1,1.4187860282229037,2.3732364558454186,0,0,2.4096503414200163,1,5
0,0,1,1,1.6137012404433893,1,2,0,2,2,2,0,2,2,2,1,1,0.6261088591436628,1.6230729080900952,0,0,1.6513602401910885,1,5
1,1,1,0,0.880734693482843,1,2,1,0,0,2,0,2,2,0,1,1,1.1396041321949948,1.3300720073894283,0,0,1.355277365235349,1,3
0,0,1,0,1.0843365120829946,1,2,0,0,2,0,2,2,2,1,1,2,0.5097830691320341,1.0640487363343474,0,0,1.0802581042026351,1,4
1,0,0,0,0.880734693482843,1,0,0,2,2,0,0,2,0,2,1,0,0.017891157082861757,0.5429080445064438,0,0,0.5504883427046475,1,3
1,0,0,0,1.125056875803025,1,2,1,0,0,2,0,2,0,2,1,2,0.8238627021634315,1.3015931675835317,0,0,1.3660078855357582,1,2
0,0,1,0,1.125056875803025,0,1,0,0,2,2,2,2,2,2,0,1,-0.13167057293208934,0.5828888033347218,0,0,0.6042734197659586,1,5
1,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,0,2,0.3236618051134285,-0.9121399033748283,0,2,-0.9079350892361742,1,0
0,0,1,0,1.4915401492832983,1,2,1,2,0,0,0,2,2,2,0,0,1.1429277261953275,2.027538663193841,0,0,2.0144095103549384,1,3
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.5126238800701375,-0.9996516250729477,0,2,-0.9981288658352939,0,0
1,0,1,1,0.7178532386027215,0,1,0,2,0,0,0,2,0,0,1,1,-0.8412578920030237,-0.11565960684991462,0,0,-0.13560257872522932,1,2
0,0,0,0,0.9621754209229036,0,1,0,0,0,0,0,2,2,0,1,1,-0.6617838159850825,0.12435740583978157,0,0,0.10245600127274099,1,2
0,0,1,0,1.125056875803025,1,0,1,2,0,0,2,2,2,2,1,2,1.0781176431888486,1.469618322438322,0,0,1.5686954912101572,1,4
1,1,1,0,1.4915401492832983,1,2,1,2,0,2,2,2,2,1,1,3,1.5218174422332031,2.3519545941610125,0,0,2.361760426745967,1,5
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,2,0,0,3,-0.9874960280176428,-0.9926754131515032,1,2,-0.99115181971404,1,1
0,1,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,2,0.27380789510844483,-0.9759192585680339,1,2,-0.9743936614671045,1,1
0,0,1,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,3,-1.491020519067978,-0.9879510164705251,0,2,-0.9802667445944891,0,0
1,0,1,1,1.125056875803025,1,0,0,0,2,0,2,2,2,2,0,0,0.40508985812156867,0.9981500256207029,0,0,1.0321694761896896,1,4
0,0,0,0,-0.7888002190384014,0,1,0,0,0,2,2,0,0,2,0,3,-0.9758634490164798,-0.8092849307735317,0,1,-0.8034118729766312,1,2
1,0,1,1,1.2064976032430856,1,0,2,1,1,1,1,1,1,2,0,0,-1.4727407520661506,-0.43532906451610315,0,0,-0.44674350891734593,0,0
0,0,0,0,0.5142514200025698,1,2,1,2,2,0,0,0,2,1,0,0,1.0631614701873533,0.9534669467314512,0,1,0.9159221729352549,1,3
0,0,0,0,-0.30015585439803716,0,1,0,0,0,2,2,2,2,1,0,2,-0.3510277769540174,-0.37978428858460234,0,1,-0.4082814382109403,1,4
1,0,0,0,0.47353105628253944,1,0,1,0,0,2,2,2,2,2,0,0,1.1745018691984834,0.9250322601655638,0,1,0.9382884631910463,1,4
0,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,3,-0.6484894399837535,-0.9753894196879243,0,2,-0.9666659205100195,1,0
1,1,0,0,0.025607055362205634,1,2,1,0,2,2,0,0,0,0,1,1,0.6344178441444933,0.19118333459361822,1,1,0.2152589399863034,1,2
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.1774236690988095,-0.977199702528299,1,2,-0.9756742585399929,1,0
0,0,0,0,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,0,-1.4594463760648215,-0.8091745476735088,0,1,-0.8040742507729528,0,0
0,0,0,0,0.10704778280226633,0,1,0,0,0,2,2,0,0,0,1,3,-1.0406735320229585,-0.48897525112721074,0,1,-0.4896435108591059,1,2
0,0,1,1,-0.13727439951791576,1,0,2,1,1,1,1,1,1,2,0,3,-1.481049737066981,-0.7614228186036218,0,1,-0.7479487721646388,0,0
1,1,1,0,-0.21871512695797646,1,2,1,2,0,2,0,0,0,1,1,2,0.7025515211513048,-0.027905042331744786,0,1,0.01753916778431648,1,2
1,0,0,1,0.880734693482843,1,0,0,0,2,2,2,0,0,1,1,2,-0.12502338493142473,0.44142182234543087,0,0,0.44795225983406933,1,3
0,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.19570343610063723,-0.9452989866216939,1,2,-0.9442333924745958,1,0
1,0,0,0,1.002895784642934,1,2,1,0,0,0,0,2,0,1,1,2,0.7357874611546272,1.1726877833768414,0,0,1.1806745781249846,1,1
1,0,0,0,1.2064976032430856,1,2,0,2,2,2,2,0,0,2,0,0,0.15415851109648415,0.8628424216126871,0,0,0.8934234071201992,1,4
0,0,1,1,-0.7073594915983407,1,0,2,1,1,1,1,1,1,1,0,1,-1.4760643460664828,-0.8598183139639948,0,1,-0.8718354993366488,0,0
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.9934922480916725,1,2,-0.9886568633478956,0,0
0,0,1,0,1.5322605130033284,1,2,1,0,0,2,2,2,2,2,1,0,1.3140928172124378,2.1658045342824694,0,0,2.2173841464077433,1,4
0,0,1,1,-0.46303730927815856,1,0,0,0,0,0,0,0,0,0,1,2,-0.6584602219847502,-0.5991817381900293,0,1,-0.5897950336629265,1,0
0,0,0,1,-0.38159658183809786,1,0,0,0,0,0,2,0,0,1,1,2,-0.5088984919697991,-0.513921831732376,0,1,-0.5043924564571993,1,1
1,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,1,0,3,-1.4677553610656522,-0.956668445924048,0,2,-0.9520494504711904,0,0
1,0,1,1,-1.1552834925186746,1,0,2,1,1,1,1,1,1,2,0,1,-1.502653098069141,-0.9777736946484178,0,2,-0.9720974184398565,0,0
0,0,0,0,-1.1960038562387048,1,0,1,2,0,2,0,2,2,0,1,1,1.1379423351948288,-0.8812547119884333,1,2,-0.8754785772164175,1,4
0,0,0,0,-0.38159658183809786,1,2,1,0,0,0,0,2,2,0,1,2,0.9551446651765553,0.025719067659358365,0,1,-0.057000413561737046,1,2
1,0,0,0,-0.2594354906780068,0,1,0,2,0,0,2,2,2,1,0,1,-0.3393951979528547,-0.40640869231011506,0,1,-0.3803290952061703,1,4
0,0,0,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9359164231197512,0,2,-0.9357991152014347,0,0
1,0,0,0,-0.2594354906780068,1,2,1,0,0,0,0,0,2,0,1,2,0.6377414381448259,-0.012848787488627384,1,1,-0.042781370200700664,1,1
1,0,0,0,-1.2367242199587352,1,2,1,0,2,0,0,0,0,0,1,2,0.4881797081298748,-0.9440626959014379,0,2,-0.9364614929977562,1,1
1,0,0,0,1.4100994218432374,1,2,1,2,2,2,2,2,2,2,0,1,1.7096005032519754,2.414740501454012,1,0,2.4312880160998542,1,6
0,0,1,0,1.5729808767233588,1,2,1,0,0,0,0,2,2,2,1,0,0.9617918531772199,1.8994942671673292,1,0,1.9311044628375627,1,2
0,0,0,0,1.0843365120829946,1,2,0,2,2,2,2,0,2,1,0,1,0.5014740841312035,1.1050670963028406,0,0,1.0737447225388064,1,5
1,0,1,1,0.26992923768238775,1,2,1,0,0,2,0,2,2,1,0,2,1.1711782751981514,0.6853684733959408,0,1,0.7155528895479816,1,3
1,0,0,1,-0.46303730927815856,1,0,2,1,1,1,1,1,1,2,0,3,-1.5009913010689746,-0.8328627609384136,0,1,-0.82487291357745,0,0
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,-0.9994529354929067,1,2,-0.9979301524963975,0,0
0,0,1,1,0.6364125111626608,1,0,2,1,1,1,1,1,1,2,0,0,-1.481049737066981,-0.5545869657807958,0,1,-0.5784683733458278,0,0
0,1,1,0,-0.055833672077855064,0,1,0,2,2,2,0,0,2,1,1,1,-0.4773243489666429,-0.31048577839025393,0,1,-0.31669666823954534,1,4
0,0,1,1,1.2879383306831464,1,2,1,2,2,2,2,2,2,1,0,2,1.614878074242506,2.1809270189856003,0,0,2.1968062762020195,1,6
1,0,1,1,0.5549717837226001,1,2,1,0,2,0,0,0,0,0,1,0,0.5064594751317021,0.6562935648499205,0,1,0.6184041460874854,1,1
0,0,0,0,0.7992939660427822,1,2,0,0,0,2,2,2,2,2,1,0,0.5380336181348585,0.8612749815923625,0,0,0.8521793496692432,1,4
0,0,1,1,1.4100994218432374,1,2,2,1,1,1,1,1,1,2,1,3,-1.3248408190513656,-0.26626630852109817,0,0,-0.2699327958192428,0,0
0,1,0,0,1.4100994218432374,1,2,0,0,2,0,0,0,0,0,0,2,-0.32776261895169184,0.6367778327658798,0,0,0.6176534512516542,1,1
0,0,0,0,-1.1145631287986442,1,2,1,0,0,0,0,0,0,0,0,2,0.358559542116917,-0.8255112464768914,1,2,-0.8398205725144399,1,0
0,0,1,0,1.5729808767233588,1,2,1,0,2,2,2,2,2,2,0,2,1.478610720228884,2.395048156409935,0,0,2.418636600190112,1,5
0,0,0,0,-0.9516816739185228,1,0,1,0,0,0,0,2,0,0,1,0,0.4283550161238945,-0.6928307602494196,1,2,-0.6980275655818703,1,1
0,1,0,0,-0.2594354906780068,1,2,1,2,2,0,0,0,2,0,1,2,1.0049985751815391,0.09444358573358781,1,1,0.08408605705475629,1,3
1,0,0,0,1.5729808767233588,1,2,1,2,2,2,2,2,2,1,1,0,1.7129240972523074,2.660784431404956,0,0,2.639672070822618,1,6
0,0,0,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,0,0,0,-1.491020519067978,-0.7425473084997135,0,1,-0.7254279270897056,0,0
0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,2,0.1857326540996401,-0.9466677370619773,0,2,-0.9444983435931247,1,0
0,0,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3015756610490399,-0.17442756930208267,0,0,-0.20400412582536964,0,0
0,0,0,0,1.125056875803025,0,1,0,2,0,2,0,0,2,1,1,2,-0.6750781919864114,0.216615600838884,0,0,0.17107834097165517,1,3
0,1,0,0,0.9214550572028734,1,2,1,0,0,2,0,2,2,1,1,2,1.1761636661986499,1.380428777619855,0,0,1.4257322835040862,1,3
1,0,0,0,0.880734693482843,1,0,1,2,2,0,2,2,2,1,1,1,1.3506523512160928,1.4835928229012152,1,0,1.506696929474459,1,5
1,0,0,0,-1.2367242199587352,1,0,1,0,0,2,0,2,2,0,1,2,1.0332491241843629,-0.9208601682766339,1,2,-0.9219774985181914,1,3
0,0,0,0,-1.0738427650786138,1,2,1,0,0,0,0,0,0,0,1,3,0.3020584441112687,-0.8309641716180205,0,2,-0.8109629798546971,1,0
0,0,1,1,0.6364125111626608,1,0,0,2,2,2,0,0,2,2,1,1,0.1774236690988095,0.4217074006813489,0,1,0.47921649182044707,1,4
1,0,1,1,1.247217966963116,1,2,2,1,1,1,1,1,1,2,0,3,-1.3132082400502028,-0.31359858181089845,0,0,-0.3041777278890677,0,0
1,0,0,0,-1.2774445836787656,1,2,1,0,2,0,0,0,0,0,1,2,0.47820892612887816,-0.9732038343074716,1,2,-0.971677912502186,1,1
1,0,0,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,1,-1.4527991880641573,-0.9040377838331506,0,2,-0.8950849599875358,0,0
1,1,1,0,0.880734693482843,0,1,0,0,0,0,0,0,0,0,1,0,-1.3231790220511994,-0.4055697807499413,0,0,-0.4116816442320577,1,0
0,0,1,1,-0.0965540357978854,1,0,0,0,0,2,2,2,0,1,1,2,-0.00869759491979612,-0.13164307973322398,0,1,-0.15216202363326856,1,3
0,0,1,0,-0.0965540357978854,1,0,2,1,1,1,1,1,1,0,0,0,-1.4993295040688086,-0.7185720991747494,1,1,-0.7463149069337123,0,0
0,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,2,0,0,1,2,0.4732235351283796,-0.8743005766869933,1,2,-0.867088458463011,1,1
0,0,0,0,0.3106496014024181,1,2,1,0,0,2,2,2,2,1,1,1,1.3689321182179202,0.9059801371016188,0,1,0.8648086863191076,1,4
0,0,1,1,-0.9516816739185228,1,0,1,0,0,0,2,0,0,0,1,2,0.36853032411791364,-0.7222588947155127,0,2,-0.7051812457821431,1,1
0,0,1,1,-0.62591876415828,1,0,1,2,0,0,2,2,0,0,0,2,0.9003053641710731,-0.31298043645077045,1,1,-0.31711617417721566,1,3
0,0,0,0,1.2064976032430856,0,1,0,0,2,2,0,0,2,2,1,1,-0.7033287409892356,0.20548898435658008,0,0,0.18706372512288238,1,3
1,0,0,0,-0.1779947632379461,1,0,1,0,2,0,2,2,0,1,1,0,0.8803638001690798,0.08846082171234919,0,1,0.12162079884631165,1,3
0,0,0,0,1.5322605130033284,1,2,0,2,2,2,2,2,2,2,0,1,0.830509890164096,1.8031739740873856,0,0,1.7676296227054005,1,6
0,0,0,0,0.5549717837226001,1,0,1,0,2,2,2,2,2,2,1,0,1.3174164112127704,1.1572120727536372,0,1,1.1140393718150352,1,5
0,0,1,0,-0.38159658183809786,1,2,1,0,0,2,0,0,2,0,0,3,0.8438042661654253,-0.10523944220775704,0,1,-0.09102455303278797,1,2
1,0,1,1,0.5956921474426305,0,1,0,2,0,2,2,0,0,1,0,2,-0.8130073430001998,-0.21568877209062595,0,1,-0.17022285821296992,1,3
