customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID547,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.6,8330.8,Yes
ID548,Female,1,No,No,53,No,Yes,No,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Credit card,42.29,6213.44,No
ID549,Female,0,No,Yes,39,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Credit card,99.33,7396.36,No
ID550,Female,1,No,No,8,No,No,No,No,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card,59.83,1052.41,No
ID551,Female,0,No,No,50,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,One year,No,Mailed check,66.9,8083.75,No
ID552,Female,1,No,No,1,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,26.74,5837.17,Yes
ID553,Female,0,No,Yes,47,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,72.56,6698.83,Yes
ID554,Female,0,No,No,8,No,Yes,No,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Credit card,83.78,2540.04,No
ID555,Female,1,No,No,55,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,115.41,493.15,No
ID556,Female,0,No,No,8,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,72.27,1204.32,No
ID557,Female,0,No,Yes,10,No,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Credit card,50.35,5610.42,No
ID558,Male,0,No,Yes,34,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer,60.55,1897.26,No
ID559,Male,1,Yes,No,1,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,92.68,4124.7,Yes
ID560,Male,1,Yes,No,23,No,No,No,No,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,72.57,725.22,Yes
ID561,Male,1,Yes,No,68,Yes,Yes,No,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card,36.08,6412.28,No
ID562,Male,0,Yes,No,26,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,105.55,5304.34,Yes
ID563,Female,0,No,Yes,9,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card,53.0,2404.34,No
ID564,Female,1,No,Yes,58,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,113.47,6477.92,No
ID565,Female,1,Yes,Yes,46,No,No,No,Yes,No,Yes,No,No internet service,No,One year,Yes,Mailed check,57.05,3734.25,No
ID566,Male,1,No,Yes,47,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,115.37,7814.78,No
ID567,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,No,Two year,Yes,Bank transfer,110.71,3247.17,No
ID568,Male,1,No,No,19,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,No,Bank transfer,58.84,4782.17,No
ID569,Male,1,No,No,47,No,No,No,No,No internet service,No,No,Yes,Yes,Two year,Yes,Credit card,114.63,8295.67,No
ID570,Female,0,Yes,No,68,No,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,103.59,4004.85,No
ID571,Female,1,Yes,Yes,68,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card,46.81,542.72,No
ID572,Male,0,Yes,No,40,No,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,105.91,791.19,No
ID573,Female,1,Yes,No,28,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,104.01,49.47,Yes
ID574,Female,0,Yes,Yes,29,No,Yes,No,No,No,No,No,No,Yes,Two year,No,Mailed check,55.5,6568.2,No
ID575,Female,1,No,Yes,41,No,No,Fiber optic,No,No,No,No internet service,No,Yes,Two year,Yes,Credit card,102.31,5492.98,No
ID576,Female,0,No,No,36,No,No,No,Yes,Yes,Yes,No internet service,No,No,Two year,Yes,Bank transfer,103.51,2749.77,Yes
ID577,Female,1,Yes,No,24,Yes,No,No,Yes,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,63.51,8484.71,No
ID578,Male,1,Yes,No,34,No,No,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.08,1878.06,Yes
ID579,Female,1,Yes,No,10,Yes,No phone service,No,Yes,No,Yes,No,No internet service,No internet service,One year,No,Mailed check,59.47,131.96,Yes
ID580,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No,Two year,No,Electronic check,95.52,1350.56,No
ID581,Female,1,No,Yes,4,No,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,No,Two year,Yes,Credit card,84.77,1136.41,No
ID582,Female,1,No,Yes,59,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,One year,No,Credit card,61.5,2248.94,Yes
ID583,Male,1,Yes,No,30,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card,104.68,5463.97,Yes
ID584,Female,1,Yes,Yes,29,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Two year,No,Credit card,22.68,6095.14,No
ID585,Female,0,Yes,No,53,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer,104.6,3672.14,No
ID586,Male,1,Yes,Yes,35,No,Yes,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.31,2138.53,No
ID587,Female,1,No,Yes,13,No,No phone service,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,85.5,6574.9,No
ID588,Male,1,Yes,Yes,35,No,No phone service,No,No,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,53.24,8547.41,No
ID589,Female,0,No,No,38,No,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Two year,No,Credit card,95.66,1662.13,No
ID590,Female,0,Yes,No,42,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,90.63,8090.25,No
ID591,Male,0,No,No,46,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Mailed check,18.5,240.4,No
ID592,Female,1,Yes,Yes,8,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Credit card,80.66,3598.68,Yes
ID593,Male,1,Yes,Yes,60,No,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,64.28,4657.71,Yes
ID594,Male,0,Yes,Yes,25,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,118.72,54.65,No
ID595,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Credit card,42.13,2389.3,No
ID596,Female,0,No,No,68,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,No,Mailed check,67.93,6414.1,Yes
ID597,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer,89.63,7257.08,No
ID598,Female,0,No,No,38,No,No,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,71.27,704.55,No
ID599,Male,1,No,No,55,Yes,Yes,No,Yes,No,No,Yes,No internet service,No internet service,One year,Yes,Credit card,40.26,4170.47,No
ID600,Female,1,No,Yes,49,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.3,3804.2,Yes
ID601,Female,0,Yes,No,51,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card,39.45,4643.06,No
ID602,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card,101.12,5932.56,No
ID603,Male,0,No,No,67,No,No,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,82.63,2642.24,Yes
ID604,Male,1,Yes,No,46,No,No phone service,No,No,Yes,No,No internet service,Yes,No,Two year,No,Bank transfer,87.1,1593.59,No
ID605,Female,0,Yes,No,63,No,Yes,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,No,Electronic check,96.5,8011.98,Yes
ID606,Male,0,Yes,No,53,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer,67.57,3738.93,Yes
ID607,Female,1,Yes,Yes,57,No,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,72.29,4489.67,No
ID608,Female,0,No,Yes,32,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer,102.48,6983.03,Yes
ID609,Female,1,Yes,Yes,4,No,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Two year,No,Mailed check,100.1,1192.51,No
ID610,Male,0,Yes,No,69,No,No,No,No internet service,No,No,No,No internet service,No internet service,Two year,No,Electronic check,88.64,4038.81,Yes
ID611,Male,0,Yes,No,60,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,One year,Yes,Bank transfer,59.04,2532.13,No
ID612,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,85.59,5267.55,No
ID613,Male,0,No,Yes,55,No,No,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,39.68,969.48,No
ID614,Female,0,No,Yes,26,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,24.86,7860.97,No
ID615,Female,0,No,No,45,Yes,Yes,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,25.31,4430.33,Yes
ID616,Male,1,No,No,45,No,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Mailed check,34.13,659.56,No
ID617,Male,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,No,Mailed check,80.73,7135.16,No
ID618,Female,0,No,No,22,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,101.2,7787.71,Yes
ID619,Male,1,Yes,Yes,38,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,No,Bank transfer,98.36,3148.6,No
ID620,Female,0,Yes,No,65,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,52.5,1155.53,No
ID621,Male,0,No,Yes,27,Yes,No phone service,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,88.38,3217.2,Yes
ID622,Female,1,No,No,50,No,Yes,DSL,No internet service,No,No internet service,No internet service,No,Yes,Two year,Yes,Credit card,76.11,4026.4,Yes
ID623,Male,1,Yes,No,53,No,No phone service,No,No,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,41.73,1265.56,No
ID624,Male,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,37.33,589.31,Yes
ID625,Male,0,Yes,Yes,12,No,Yes,No,Yes,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,93.54,2121.12,No
ID626,Male,1,No,Yes,7,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,40.95,1004.88,Yes
ID627,Female,1,No,No,50,No,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,40.64,6963.25,No
ID628,Male,1,Yes,Yes,5,No,No,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer,86.42,5184.35,No
ID629,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.17,7061.2,No
ID630,Male,0,Yes,No,34,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,72.62,1390.74,Yes
ID631,Male,1,No,No,54,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,89.67,5912.53,No
ID632,Male,0,No,Yes,32,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No,One year,No,Mailed check,52.37,3645.9,Yes
ID633,Male,0,Yes,No,8,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,90.22,5515.65,Yes
ID634,Male,1,Yes,Yes,14,No,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Two year,No,Bank transfer,53.51,5007.17,No
ID635,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,Two year,No,Credit card,31.92,2755.98,Yes
ID636,Female,1,No,No,22,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Two year,Yes,Bank transfer,49.83,7224.53,Yes
ID637,Female,1,No,Yes,48,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Electronic check,117.39,7804.16,Yes
ID638,Male,1,No,No,24,Yes,No,No,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,118.14,2542.61,Yes
ID639,Female,0,Yes,No,47,No,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Two year,No,Credit card,79.86,997.47,Yes
ID640,Female,0,Yes,Yes,47,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer,58.48,7759.23,No
ID641,Male,0,No,Yes,43,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Credit card,111.35,8094.69,Yes
ID642,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,90.86,362.26,No
ID643,Male,1,No,No,54,No,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,81.8,687.94,Yes
ID644,Female,1,Yes,No,27,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Two year,No,Bank transfer,75.3,4401.86,Yes
ID645,Male,1,No,Yes,65,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No,Yes,Two year,No,Mailed check,19.14,7962.55,No
ID646,Female,1,Yes,No,53,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,18.86,8263.06,Yes
ID647,Female,0,No,No,9,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,79.55,4494.06,No
ID648,Female,1,No,Yes,33,No,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card,80.97,6326.36,Yes
ID649,Male,1,Yes,No,61,Yes,No,No,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Mailed check,92.53,2727.78,No
ID650,Female,1,Yes,Yes,50,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,78.7,995.1,No
ID651,Male,1,Yes,Yes,29,No,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,55.53,4267.6,Yes
ID652,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card,67.43,5594.67,No
ID653,Female,1,No,Yes,31,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,23.69,842.96,No
ID654,Male,1,Yes,No,20,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,82.0,5929.77,No
ID655,Male,1,No,No,64,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,45.16,3420.37,Yes
ID656,Female,1,No,Yes,69,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,100.18,4530.1,Yes
ID657,Female,0,Yes,Yes,71,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Credit card,99.14,2017.72,Yes
ID658,Male,1,No,No,24,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card,33.33,292.56,Yes
ID659,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Two year,No,Mailed check,46.47,3983.39,Yes
ID660,Female,0,Yes,Yes,59,No,Yes,No,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Credit card,81.44,6175.29,Yes
ID661,Female,0,No,Yes,28,No,No,No,No internet service,No,No internet service,No,Yes,No internet service,Two year,No,Mailed check,60.44,7442.13,No
ID662,Female,1,No,Yes,59,No,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card,67.86,7082.99,Yes
ID663,Male,1,Yes,Yes,25,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No,Two year,No,Mailed check,83.33,5793.85,Yes
ID664,Female,0,No,No,67,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,82.09,401.46,No
ID665,Female,1,No,Yes,57,No,No,No,No internet service,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,93.09,1712.75,No
ID666,Male,0,Yes,Yes,5,No,No phone service,No,No,No internet service,Yes,Yes,Yes,No,Two year,No,Credit card,73.51,7650.68,Yes
ID667,Male,0,Yes,Yes,15,Yes,No,No,No,No,Yes,No,Yes,No internet service,One year,No,Electronic check,36.67,624.93,Yes
ID668,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,55.12,5384.41,No
ID669,Female,0,No,No,54,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,100.78,6130.93,Yes
ID670,Male,1,Yes,Yes,10,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card,96.34,8505.22,No
ID671,Male,0,No,No,32,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card,90.57,3945.66,Yes
ID672,Male,1,Yes,Yes,6,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer,63.36,7478.19,No
ID673,Female,1,Yes,No,68,No,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,One year,Yes,Electronic check,111.0,7652.78,Yes
ID674,Male,0,No,No,44,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,64.48,7021.65,No
ID675,Male,0,No,Yes,31,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Credit card,115.85,6745.34,No
ID676,Female,0,No,No,39,No,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,No,Mailed check,32.53,2814.29,Yes
ID677,Male,1,Yes,Yes,18,No,No phone service,DSL,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,46.65,4444.27,No
ID678,Male,1,Yes,Yes,65,Yes,No,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,52.99,516.78,Yes
ID679,Female,0,Yes,No,17,Yes,No phone service,No,No internet service,No,No,No,No internet service,No,Two year,Yes,Credit card,18.63,8116.83,No
ID680,Male,1,No,Yes,71,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card,100.79,7826.55,Yes
ID681,Male,1,Yes,Yes,29,No,No,No,Yes,No,No,No,No,No internet service,Two year,No,Credit card,102.0,8325.84,No
ID682,Female,1,No,No,15,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,48.16,3734.38,Yes
ID683,Female,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card,72.1,5041.48,Yes
ID684,Male,0,Yes,Yes,65,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card,71.76,75.81,Yes
ID685,Male,1,Yes,Yes,25,No,No,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Two year,No,Electronic check,72.47,3251.25,Yes
ID686,Female,0,Yes,Yes,5,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,110.0,6993.54,No
ID687,Male,1,No,Yes,39,No,No,No,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card,24.8,3637.67,No
ID688,Female,0,No,No,58,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,29.72,5018.58,No
ID689,Male,0,No,No,18,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,34.18,8550.67,Yes
ID690,Male,0,No,No,14,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.26,4334.54,No
ID691,Female,1,Yes,No,68,Yes,No,No,No,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card,59.88,2637.92,Yes
ID692,Female,1,No,Yes,25,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card,19.47,8020.81,No
ID693,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,45.38,7100.95,Yes
ID694,Female,0,Yes,Yes,39,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card,111.28,5281.79,Yes
ID695,Female,0,Yes,No,37,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer,92.68,1837.94,Yes
ID696,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Two year,Yes,Bank transfer,24.02,5380.26,Yes
ID697,Female,1,Yes,Yes,68,No,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Credit card,19.95,4749.1,Yes
ID698,Male,0,Yes,Yes,38,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,63.76,6841.75,No
ID699,Male,0,No,No,46,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Two year,No,Credit card,43.04,8370.67,No
ID700,Female,1,No,No,23,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,111.58,4746.39,No
ID701,Female,1,No,No,24,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,No,Credit card,117.51,6915.22,No
ID702,Female,0,Yes,No,40,No,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,No,Mailed check,103.47,5552.08,Yes
ID703,Female,0,Yes,Yes,28,No,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card,45.96,8424.6,No
ID704,Female,1,No,Yes,57,No,No phone service,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Credit card,26.33,5905.62,Yes
ID705,Female,0,No,Yes,25,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,115.7,6176.81,Yes
ID706,Female,1,Yes,No,57,Yes,Yes,No,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,19.2,4183.21,Yes
ID707,Male,1,Yes,Yes,3,No,No phone service,No,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Credit card,91.56,7370.18,No
ID708,Female,1,Yes,No,27,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,40.08,1639.57,Yes
ID709,Male,0,No,Yes,37,No,No,No,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,33.93,4250.46,No
ID710,Male,1,Yes,Yes,45,No,No,No,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer,29.41,2796.0,Yes
ID711,Female,1,Yes,No,13,No,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.84,281.6,No
ID712,Female,1,No,No,42,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No internet service,One year,No,Mailed check,25.53,7862.43,Yes
ID713,Female,1,Yes,No,35,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer,56.79,4406.72,No
ID714,Male,1,Yes,No,51,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer,115.01,6230.77,Yes
ID715,Female,0,Yes,No,21,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.46,1013.96,No
ID716,Male,1,No,No,4,No,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,54.76,7802.62,No
ID717,Female,1,Yes,Yes,44,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,88.36,1715.04,Yes
ID718,Male,0,No,No,32,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Credit card,88.72,3105.44,Yes
ID719,Female,1,No,No,6,No,Yes,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,104.98,5815.12,No
ID720,Male,1,Yes,No,70,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card,35.66,8176.62,Yes
ID721,Male,0,No,Yes,56,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Two year,No,Bank transfer,72.6,5689.8,No
ID722,Male,1,No,Yes,35,No,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,93.4,2579.72,Yes
ID723,Female,0,Yes,Yes,27,No,Yes,No,No internet service,No,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,87.41,4620.41,Yes
ID724,Female,1,Yes,Yes,71,Yes,No,No,No,Yes,Yes,No,No,Yes,One year,No,Credit card,35.79,177.03,No
ID725,Male,1,Yes,No,8,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Electronic check,79.58,1891.1,No
ID726,Male,0,Yes,Yes,43,No,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,115.21,3930.44,No
ID727,Female,1,Yes,No,39,No,No,No,Yes,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,47.96,5363.47,Yes
ID728,Male,1,No,No,68,No,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,108.23,6615.4,Yes
ID729,Male,0,No,No,18,No,No,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,110.31,954.14,No
ID730,Female,0,Yes,No,68,No,No,No,No internet service,No,No,No internet service,Yes,No,One year,No,Credit card,49.63,5127.16,No
